ID,bw,SEX,al,bl,cl,ch
SS2504,27.0,1.0,94.25,160.84,45.76,32.97
SS2505,,0.0,108.65,189.57,53.9,
SS2506,39.0,0.0,104.22,,54.44,30.67
SS2507,31.3,0.0,97.03,164.96,44.12,27.85
SS2508,33.0,1.0,,175.63,49.71,
SS2509,35.4,1.0,107.39,,50.41,28.55
SS250,,1.0,114.34,210.94,61.34,33.68
SS2510,34.1,0.0,,173.11,44.65,29.91
SS2511,36.6,,,182.81,,
SS2512,38.6,0.0,111.48,185.59,47.25,33.09
SS2513,30.2,,,175.15,51.69,29.03
SS2514,19.7,1.0,88.87,149.45,38.71,24.91
SS2515,35.9,0.0,107.15,179.4,46.85,29.75
SS2516,34.5,0.0,106.38,178.36,,29.27
SS2517,30.0,0.0,97.2,,,28.31
SS2518,36.8,0.0,93.17,172.45,51.85,35.01
SS2519,,0.0,104.16,171.53,,30.92
SS251,,,,,,
SS2520,34.9,,99.5,179.47,,32.12
SS2521,24.7,1.0,97.25,159.68,,24.87
SS2522,31.0,,99.43,167.0,,
SS2523,28.0,1.0,92.64,170.17,52.39,31.48
SS2524,29.3,,95.33,163.12,,30.12
SS2525,28.3,0.0,,173.9,44.7,28.31
SS2526,,0.0,113.63,193.79,54.5,
SS2527,37.8,1.0,110.16,181.26,44.91,29.22
SS2528,28.3,0.0,90.47,159.91,45.35,28.42
SS2529,42.7,0.0,111.14,183.95,,
SS252,44.7,1.0,100.67,173.62,42.62,32.91
SS2530,44.6,,107.86,189.15,,
SS2531,26.9,,92.35,159.15,45.41,29.87
SS2532,25.3,,92.41,162.12,47.73,29.64
SS2533,32.3,0.0,,,,27.78
SS2534,,,98.04,171.6,49.5,30.52
SS2535,27.6,0.0,95.59,160.61,41.98,25.85
SS2536,,1.0,110.7,,52.72,30.24
SS2537,32.8,1.0,92.86,170.61,50.99,34.07
SS2538,21.7,1.0,,,48.24,33.85
SS2539,24.0,1.0,97.97,169.63,48.52,24.53
SS253,64.5,1.0,123.96,217.0,,
SS2540,33.8,0.0,98.43,167.75,45.94,
SS2541,,1.0,98.07,169.47,,33.82
SS2542,31.9,0.0,98.31,173.02,51.38,28.83
SS2543,31.6,1.0,114.21,176.96,38.01,
SS2544,31.4,,,173.58,46.74,27.37
SS2545,32.6,1.0,102.57,,43.19,
SS2546,,0.0,100.5,168.07,45.46,28.14
SS2547,39.8,,100.5,178.25,50.67,30.63
SS2548,,0.0,109.21,190.27,51.35,
SS2549,28.3,1.0,,170.19,39.24,28.57
SS254,63.0,,116.61,,63.78,34.12
SS2550,22.8,1.0,97.77,162.73,43.73,25.04
SS2551,25.8,0.0,,158.91,42.34,27.78
SS2552,,0.0,96.44,170.47,52.3,32.9
SS2553,29.5,,101.02,181.23,46.71,31.23
SS2554,30.1,1.0,97.25,171.0,51.7,30.92
SS2555,32.0,1.0,104.93,173.57,44.03,
SS2556,24.8,1.0,92.19,154.64,,26.69
SS2557,27.7,,96.67,158.32,40.72,25.76
SS2558,27.3,1.0,,172.64,45.86,
SS2559,36.3,,94.9,169.6,,31.67
SS255,62.2,1.0,,,59.74,
SS2560,32.7,1.0,104.89,171.68,,28.57
SS2561,32.6,,98.1,167.55,45.73,30.33
SS2562,25.4,1.0,92.58,156.33,43.5,
SS2563,40.8,0.0,118.94,188.05,44.14,32.43
SS2564,36.4,0.0,100.59,182.65,56.97,29.07
SS2565,,,99.78,171.01,46.79,27.28
SS2566,33.3,,103.22,169.13,43.45,28.31
SS2567,28.3,1.0,95.91,168.13,47.8,29.22
SS2568,24.1,1.0,90.88,,42.37,24.87
SS2569,29.8,0.0,97.24,165.11,43.85,28.22
SS256,,0.0,126.41,,64.73,35.37
SS2570,29.8,1.0,98.02,174.05,,30.6
SS2571,31.5,1.0,95.15,169.26,52.41,30.92
SS2572,,,,165.61,,31.89
SS2573,,1.0,102.14,175.51,47.73,29.4
SS2574,26.7,,91.42,152.65,41.13,23.49
SS2575,33.4,1.0,102.73,170.09,43.08,29.03
SS2576,31.8,,102.11,167.7,42.33,27.28
SS2577,,0.0,94.34,157.96,40.95,25.02
SS2578,25.7,1.0,101.2,170.96,,25.32
SS2579,29.9,0.0,98.63,163.35,42.27,29.11
SS257,50.6,1.0,119.5,196.0,49.13,33.89
SS2580,35.5,1.0,111.63,186.84,50.16,32.16
SS2581,,1.0,97.17,161.71,,27.37
SS2582,,1.0,91.69,153.55,39.16,28.96
SS2583,35.5,0.0,117.98,186.16,42.43,
SS2584,26.5,,97.82,163.69,42.47,31.17
SS2585,30.3,1.0,98.34,,44.75,26.44
SS2586,25.4,1.0,88.23,142.6,,25.75
SS2587,,1.0,,173.72,43.3,27.2
SS2588,,0.0,105.52,174.9,,28.31
SS2589,30.4,1.0,102.78,,,26.44
SS258,,1.0,,,68.26,39.83
SS2590,24.9,1.0,94.21,155.24,38.95,25.85
SS2591,32.3,1.0,90.72,161.34,,
SS2592,,1.0,116.65,193.32,50.11,31.89
SS2593,,0.0,,170.87,,29.95
SS2594,36.0,1.0,96.94,182.0,60.28,
SS2595,28.5,,91.74,158.99,,29.48
SS2596,34.8,1.0,105.49,,43.67,28.31
SS2597,,0.0,97.47,161.37,,27.45
SS2598,37.8,0.0,103.65,180.6,,
SS2599,,0.0,,167.6,41.23,29.05
SS259,59.8,1.0,122.28,203.92,55.49,37.63
SS25,54.3,1.0,132.53,210.46,52.33,39.15
SS2600,30.8,,,163.96,47.51,30.1
SS2601,38.6,0.0,98.87,188.18,65.38,40.76
SS2602,35.0,,101.41,170.79,,29.33
SS2603,33.4,1.0,,173.21,48.29,29.25
SS2604,27.6,1.0,99.71,164.99,41.29,27.78
SS2605,40.2,0.0,103.19,,52.24,29.22
SS2606,,1.0,100.73,175.36,52.83,30.71
SS2607,34.2,,106.02,177.67,47.87,29.64
SS2608,37.2,0.0,109.4,185.99,51.3,28.13
SS2609,39.7,0.0,,185.25,63.0,35.45
SS260,55.6,1.0,123.06,204.65,51.35,36.03
SS2610,29.2,,95.5,158.49,40.0,29.66
SS2611,28.2,1.0,99.32,159.92,38.15,25.85
SS2612,40.6,0.0,109.53,184.08,50.83,31.45
SS2613,22.3,1.0,89.58,152.27,40.46,
SS2614,28.1,1.0,96.98,160.29,,25.55
SS2615,30.0,1.0,100.09,,,27.05
SS2616,41.5,1.0,,183.3,45.33,30.6
SS2617,35.6,1.0,105.07,173.5,,26.61
SS2618,,0.0,104.51,177.15,49.31,27.28
SS2619,,1.0,108.62,185.7,51.97,30.6
SS261,46.6,,114.0,190.42,48.74,
SS2620,30.1,1.0,,160.69,43.25,29.92
SS2621,27.1,1.0,94.47,157.31,40.41,25.56
SS2622,26.0,0.0,91.87,154.35,,26.43
SS2623,33.2,0.0,102.56,174.08,50.19,
SS2624,31.3,0.0,104.67,179.77,,28.9
SS2625,33.9,1.0,105.32,176.28,44.17,27.73
SS2626,35.5,1.0,,187.18,54.73,
SS2627,30.8,0.0,100.81,172.62,48.73,28.35
SS2628,39.7,0.0,108.7,175.36,,29.64
SS2629,,0.0,103.11,,45.32,27.51
SS262,49.6,1.0,110.72,182.43,40.82,28.45
SS2630,,1.0,104.74,,46.65,
SS2631,,,99.1,167.41,,29.07
SS2632,28.2,1.0,93.81,157.59,40.78,29.21
SS2633,27.0,1.0,,162.51,38.21,26.53
SS2634,,0.0,87.68,154.21,,25.48
SS2635,31.4,1.0,110.96,178.75,44.25,
SS2636,,1.0,,156.9,40.58,25.99
SS2637,40.1,0.0,94.84,190.63,71.78,41.9
SS2638,24.9,1.0,90.72,168.54,39.28,24.91
SS2639,32.3,1.0,99.25,,50.15,25.85
SS263,55.2,1.0,125.15,,60.69,39.74
SS2640,29.9,0.0,,169.9,41.56,27.2
SS2641,,1.0,109.94,,,
SS2642,30.9,1.0,103.05,170.1,41.38,
SS2643,,,,182.83,50.58,30.6
SS2644,27.6,0.0,91.94,158.43,42.47,27.14
SS2645,27.0,0.0,94.54,153.54,,25.0
SS2646,24.1,,91.29,148.35,36.77,25.15
SS2647,,0.0,,,,
SS2648,,1.0,90.2,155.28,43.09,28.76
SS2649,31.1,0.0,98.45,162.56,39.81,25.85
SS264,,0.0,134.37,236.38,,
SS2650,,1.0,93.8,160.93,45.18,28.08
SS2651,25.0,1.0,97.38,158.5,39.03,25.7
SS2652,,1.0,99.76,166.03,42.29,26.89
SS2653,30.6,0.0,95.47,176.47,57.33,
SS2654,32.8,0.0,106.16,179.48,47.77,27.49
SS2655,28.0,1.0,,162.25,41.51,26.02
SS2656,30.1,,,171.67,45.53,29.9
SS2657,28.3,0.0,93.05,169.29,,32.16
SS2658,32.3,1.0,,176.62,47.97,29.51
SS2659,23.7,1.0,84.95,148.77,42.32,31.45
SS265,53.0,,120.9,207.93,54.77,34.58
SS2660,,1.0,,164.37,,27.51
SS2661,30.4,0.0,98.89,171.06,43.36,26.22
SS2662,26.6,1.0,92.11,164.19,47.62,28.96
SS2663,38.2,0.0,,183.14,48.26,28.31
SS2664,38.3,0.0,104.83,185.86,56.13,31.17
SS2665,31.5,0.0,,171.5,45.43,29.21
SS2666,39.1,0.0,97.35,,54.02,
SS2667,,0.0,105.46,,52.47,28.99
SS2668,27.5,1.0,96.38,163.48,43.39,25.84
SS2669,29.7,0.0,90.29,160.52,49.58,31.13
SS266,90.1,0.0,,243.82,64.04,43.8
SS2670,30.6,,104.96,173.84,46.04,27.96
SS2671,20.9,0.0,84.24,146.85,43.29,
SS2672,29.8,0.0,101.38,170.96,47.05,28.35
SS2673,42.6,1.0,115.33,199.18,56.58,32.64
SS2674,45.7,0.0,,201.08,61.98,
SS2675,31.5,1.0,112.96,,44.65,28.82
SS2676,28.1,0.0,96.48,169.48,48.79,25.72
SS2677,38.2,0.0,107.68,181.01,,31.31
SS2678,,1.0,98.17,159.13,39.19,27.25
SS2679,,0.0,96.0,163.17,41.42,26.67
SS267,68.8,1.0,145.45,237.58,60.36,45.93
SS2680,43.5,0.0,,189.58,55.05,30.6
SS2681,32.6,0.0,94.01,166.01,,26.66
SS2682,,1.0,93.37,154.41,40.0,25.37
SS2683,26.9,1.0,101.55,174.65,47.89,
SS2684,35.2,1.0,101.0,172.65,,
SS2685,33.5,,104.35,172.86,44.21,26.4
SS2686,25.4,1.0,93.39,152.36,40.29,24.46
SS2687,,1.0,,163.6,,30.53
SS2688,31.4,0.0,92.9,,45.17,29.79
SS2689,,,105.86,179.7,,32.43
SS268,67.0,0.0,120.68,220.02,63.92,36.43
SS2690,37.7,0.0,109.48,,,33.44
SS2691,30.2,,102.85,,,26.86
SS2692,33.9,1.0,102.61,179.66,,31.34
SS2693,27.4,1.0,100.4,168.24,,27.14
SS2694,28.8,,,,,
SS2695,24.3,1.0,96.16,156.17,37.28,26.43
SS2696,33.4,0.0,100.55,169.82,45.5,
SS2697,19.8,0.0,,,42.12,23.1
SS2698,37.1,0.0,112.04,184.27,47.31,29.75
SS2699,24.4,1.0,96.79,160.89,42.59,25.68
SS269,61.0,1.0,117.98,219.77,61.89,38.1
SS26,,1.0,,,70.68,33.93
SS2700,38.8,1.0,104.41,186.47,58.09,
SS2701,,1.0,,171.98,54.08,30.48
SS2702,28.7,1.0,91.75,162.57,45.28,28.69
SS2703,28.8,,96.0,169.57,,31.59
SS2704,32.9,0.0,98.58,173.65,,37.53
SS2705,,0.0,93.76,173.55,58.83,33.76
SS2706,31.8,1.0,109.62,,44.49,30.49
SS2707,28.0,0.0,93.87,158.75,42.72,
SS2708,36.4,0.0,102.61,183.33,56.47,27.66
SS2709,25.1,1.0,90.34,158.04,44.69,27.59
SS270,85.2,0.0,129.96,223.88,,40.74
SS2710,24.0,1.0,91.18,153.27,41.0,26.22
SS2711,,1.0,104.7,166.71,40.44,28.99
SS2712,,1.0,88.39,166.37,,38.02
SS2713,,,102.32,181.26,56.34,34.94
SS2714,26.7,,106.58,169.22,38.67,25.12
SS2715,23.9,,92.74,157.41,41.83,
SS2716,31.7,1.0,,,51.51,31.17
SS2717,42.8,1.0,,185.31,52.09,35.15
SS2718,22.5,0.0,,152.59,41.81,26.67
SS2719,39.1,0.0,112.18,,,32.97
SS271,52.9,,,189.71,51.36,35.64
SS2720,33.1,0.0,,172.09,44.98,26.86
SS2721,26.2,,,,39.54,28.31
SS2722,,0.0,106.82,184.18,,28.8
SS2723,37.6,0.0,,187.72,49.12,31.19
SS2724,39.0,1.0,,175.76,52.46,33.87
SS2725,42.3,0.0,,189.07,49.81,30.5
SS2726,,0.0,,,,
SS2727,22.8,1.0,85.84,148.54,,28.87
SS2728,28.9,1.0,93.18,,46.35,
SS2729,25.6,0.0,87.63,,46.98,28.51
SS272,,,111.56,201.51,62.15,34.48
SS2730,28.4,1.0,87.64,158.97,45.93,30.12
SS2731,26.6,0.0,90.66,157.78,40.99,25.82
SS2732,43.0,,,185.67,52.08,31.75
SS2733,39.2,0.0,,189.55,53.64,34.41
SS2734,,0.0,108.97,182.67,,30.52
SS2735,20.6,1.0,87.48,148.02,38.15,24.5
SS2736,,0.0,,181.12,53.15,32.22
SS2737,34.8,0.0,100.48,,53.31,27.49
SS2738,41.6,,107.87,188.64,,34.13
SS2739,22.1,1.0,,151.27,41.28,
SS273,53.1,,116.82,201.98,54.87,35.47
SS2740,30.7,1.0,100.26,,43.89,29.54
SS2741,29.1,1.0,,170.92,54.1,32.16
SS2742,32.7,,91.72,172.78,56.45,37.64
SS2743,34.6,0.0,,175.29,54.48,34.21
SS2744,33.8,0.0,106.2,180.11,50.43,28.72
SS2745,35.9,0.0,100.62,173.53,47.05,
SS2746,45.5,0.0,,190.93,43.42,31.87
SS2747,24.6,,98.91,,34.51,25.59
SS2748,,1.0,106.43,173.43,41.07,4.01
SS2749,30.8,1.0,105.07,174.16,46.13,26.89
SS274,63.7,,135.84,209.11,43.88,39.88
SS2750,44.6,,116.38,196.87,,33.44
SS2751,,1.0,98.53,165.85,,29.07
SS2752,33.6,1.0,104.98,172.9,,28.22
SS2753,37.5,0.0,,183.56,51.99,29.84
SS2754,29.3,1.0,90.86,171.74,56.26,31.99
SS2755,,0.0,,164.43,45.5,30.71
SS2756,23.7,,81.87,145.93,,29.11
SS2757,31.9,1.0,92.63,164.32,45.4,31.87
SS2758,31.1,0.0,,154.33,40.94,29.95
SS2759,35.4,0.0,102.86,176.77,52.88,27.52
SS275,69.4,1.0,133.4,225.8,57.72,36.43
SS2760,,1.0,106.11,184.48,,31.45
SS2761,,,98.2,,,28.33
SS2762,,1.0,,155.49,43.91,
SS2763,,,87.84,,40.92,
SS2764,28.4,1.0,,155.62,38.18,29.03
SS2765,,0.0,89.36,154.76,41.97,19.82
SS2766,,1.0,90.72,155.4,43.34,27.91
SS2767,25.7,1.0,,154.54,38.42,26.02
SS2768,29.8,1.0,99.46,167.36,43.66,28.71
SS2769,,0.0,,171.9,43.9,30.74
SS276,57.2,,133.9,230.7,,35.68
SS2770,25.6,1.0,,155.59,43.9,28.07
SS2771,24.8,0.0,87.29,158.28,48.35,27.66
SS2772,,1.0,95.71,167.92,47.27,28.22
SS2773,30.1,1.0,105.62,176.25,46.97,
SS2774,33.2,1.0,94.18,170.49,52.05,32.62
SS2775,24.0,0.0,88.46,156.02,44.69,25.66
SS2776,33.6,0.0,101.76,,49.36,29.87
SS2777,,1.0,99.0,164.73,42.81,24.54
SS2778,35.1,,,173.18,53.35,34.74
SS2779,34.5,1.0,111.02,187.77,52.42,30.71
SS277,57.8,1.0,120.31,205.81,54.64,
SS2780,30.5,0.0,111.94,177.55,42.61,29.04
SS2781,34.5,,96.62,178.94,,35.43
SS2782,30.0,1.0,,,45.35,
SS2783,,1.0,93.8,165.75,48.62,30.3
SS2784,27.7,1.0,99.14,166.26,44.53,
SS2786,,1.0,,,,
SS2787,29.5,1.0,94.2,165.33,47.94,32.61
SS2788,34.1,1.0,99.31,170.89,48.98,28.98
SS2789,,0.0,101.99,176.21,48.29,30.97
SS278,58.6,1.0,121.42,201.03,50.97,35.58
SS2790,26.5,1.0,98.88,168.31,47.34,
SS2791,27.1,1.0,97.91,163.63,42.57,26.89
SS2792,30.5,0.0,100.44,177.36,52.07,27.68
SS2793,,1.0,96.71,168.55,47.0,31.46
SS2794,34.6,0.0,,173.5,,
SS2795,29.4,,102.75,173.84,43.58,
SS2796,26.4,,98.79,165.78,42.47,25.85
SS2797,34.8,0.0,113.81,183.34,47.52,
SS2798,36.7,0.0,105.07,179.19,46.15,30.72
SS2799,32.3,1.0,100.11,176.15,52.8,29.75
SS279,51.4,1.0,112.34,193.71,50.25,35.5
SS27,49.0,1.0,118.79,,,36.14
SS2800,36.7,0.0,94.95,,61.46,37.99
SS2801,,0.0,,,,
SS2802,21.3,0.0,86.68,144.06,37.98,24.72
SS2803,,,103.82,167.54,44.42,29.31
SS2804,44.2,0.0,111.2,184.72,48.21,32.43
SS2805,,0.0,103.6,179.33,51.58,35.27
SS2806,39.1,0.0,111.33,193.09,55.95,28.57
SS2807,32.2,1.0,,180.87,48.25,28.31
SS2808,34.0,,98.57,,50.76,32.87
SS2809,,0.0,123.96,,64.08,42.43
SS280,66.4,1.0,125.13,224.9,66.93,37.05
SS2810,,1.0,101.24,179.74,,32.9
SS2811,34.8,1.0,98.84,181.9,57.36,33.09
SS2812,24.3,1.0,,157.46,39.16,26.86
SS2813,29.7,1.0,95.06,162.43,,31.37
SS2814,43.8,0.0,108.92,188.44,53.89,28.96
SS2815,27.6,1.0,93.84,154.61,,27.68
SS2816,33.1,0.0,97.4,,53.87,
SS2817,29.5,0.0,93.91,168.84,52.53,
SS2818,34.5,0.0,98.58,176.59,53.22,
SS2819,32.4,0.0,103.4,173.85,48.76,
SS281,50.8,1.0,112.06,192.33,52.03,30.71
SS2820,30.3,1.0,103.65,173.95,45.28,27.73
SS2821,41.8,1.0,,183.02,56.81,32.22
SS2822,,1.0,100.27,173.96,51.34,
SS2823,34.4,1.0,103.27,175.45,,30.17
SS2824,33.0,0.0,101.31,178.82,,26.06
SS2825,24.0,1.0,87.86,156.31,47.56,28.82
SS2826,34.0,1.0,,,,36.88
SS2827,22.4,,97.4,,41.38,24.15
SS2828,31.7,0.0,99.86,168.64,45.65,
SS2829,43.6,1.0,,206.97,54.63,
SS282,49.4,1.0,113.13,,61.61,36.59
SS2830,25.8,0.0,97.9,157.93,37.54,26.53
SS2831,41.6,0.0,105.79,189.65,56.95,35.42
SS2832,48.4,0.0,118.65,,54.6,32.22
SS2833,37.0,1.0,109.43,186.18,53.08,
SS2834,,1.0,,204.74,,26.43
SS2835,35.7,0.0,96.02,,57.75,30.61
SS2836,31.2,0.0,102.25,174.35,48.91,26.44
SS2837,,1.0,109.94,180.47,43.65,28.9
SS2838,41.1,0.0,92.91,188.09,,
SS2839,38.3,1.0,,,,32.6
SS283,60.7,1.0,125.62,221.29,58.55,
SS2840,29.2,1.0,95.7,,42.96,
SS2841,27.4,0.0,95.53,159.84,,27.68
SS2842,27.0,0.0,87.04,150.52,,
SS2843,28.4,0.0,,163.93,44.18,26.53
SS2844,36.1,1.0,,,45.99,30.55
SS2845,32.2,0.0,112.28,179.76,,
SS2846,32.0,0.0,95.42,167.55,,27.35
SS2847,32.8,1.0,106.03,,49.38,28.96
SS2848,30.1,,97.04,169.2,48.72,26.1
SS2849,31.6,0.0,100.49,,,27.37
SS284,56.3,,,205.49,56.26,36.76
SS2850,20.6,1.0,85.78,,41.02,23.89
SS2851,,1.0,110.57,187.28,52.3,30.87
SS2852,38.6,0.0,,190.08,41.09,33.94
SS2853,27.7,1.0,97.54,160.25,40.03,
SS2854,22.0,1.0,90.69,,39.89,25.15
SS2855,26.1,1.0,,157.9,42.76,27.28
SS2856,,1.0,,168.97,44.09,28.57
SS2857,,0.0,,169.06,,28.14
SS2858,21.0,1.0,,154.49,56.97,33.11
SS2859,31.2,,98.53,,,26.69
SS285,57.0,1.0,,216.66,55.24,36.6
SS2860,28.3,1.0,101.65,163.01,39.1,26.4
SS2861,40.2,0.0,,193.79,39.73,33.61
SS2862,33.5,0.0,103.51,180.3,54.03,
SS2863,,0.0,,182.55,44.78,
SS2864,36.2,0.0,,179.84,50.52,
SS2865,26.6,1.0,94.11,153.63,39.77,
SS2866,32.8,,,166.24,46.17,32.67
SS2867,36.0,,100.15,181.05,,
SS2868,25.0,,95.59,161.42,44.21,27.43
SS2869,28.7,1.0,99.62,162.33,40.8,26.84
SS286,,1.0,123.32,212.81,54.23,34.44
SS2870,32.6,0.0,99.07,168.13,45.89,33.55
SS2871,31.4,0.0,100.56,,44.05,29.95
SS2872,33.3,1.0,99.79,173.65,49.54,29.75
SS2873,31.7,1.0,,167.36,43.71,28.31
SS2874,33.7,1.0,101.9,,50.43,28.22
SS2875,35.1,1.0,,172.4,45.46,
SS2876,34.4,0.0,101.69,170.17,42.66,
SS2877,34.4,,,162.07,44.47,32.56
SS2878,32.0,0.0,92.53,167.21,50.49,
SS2879,,1.0,105.12,165.62,38.68,30.0
SS287,47.8,,105.26,180.1,48.85,31.61
SS2880,,1.0,99.16,181.34,57.0,31.65
SS2881,37.6,1.0,103.65,180.32,50.0,
SS2882,,0.0,105.92,170.01,39.08,28.8
SS2883,27.2,1.0,92.71,165.66,49.92,30.17
SS2884,32.9,1.0,,172.65,,
SS2885,28.0,,,165.73,,28.14
SS2886,31.1,0.0,103.94,176.85,,28.96
SS2887,35.0,,,189.55,,31.8
SS2888,24.7,0.0,86.57,160.85,51.58,
SS2889,36.6,0.0,107.68,,52.14,32.26
SS288,54.2,1.0,118.5,202.04,,32.72
SS2890,41.0,1.0,,191.78,61.36,36.71
SS2891,34.0,1.0,,175.31,54.96,33.19
SS2892,26.8,,,,45.52,24.87
SS2893,36.0,1.0,100.77,186.86,61.53,34.59
SS2894,36.8,1.0,,191.02,,28.22
SS2895,31.5,0.0,96.11,174.07,55.61,
SS2896,24.6,1.0,97.73,166.58,44.46,26.16
SS2897,35.9,0.0,90.52,,49.14,31.2
SS2898,28.8,,90.67,158.38,43.28,28.59
SS2899,30.7,,105.22,177.23,46.6,28.38
SS289,53.4,1.0,123.44,206.07,55.65,
SS28,,1.0,110.15,,,
SS2900,,0.0,104.16,181.62,52.44,30.24
SS2901,38.1,,107.39,182.84,49.42,29.47
SS2902,29.3,1.0,90.98,158.14,41.54,30.52
SS2903,28.9,0.0,97.68,156.98,35.76,26.74
SS2904,29.4,1.0,99.61,171.63,47.58,
SS2905,,,100.8,183.04,59.84,
SS2906,29.5,,86.33,,60.73,36.08
SS2907,32.9,,98.18,176.74,54.0,32.26
SS2908,29.1,1.0,99.28,,47.76,
SS2909,28.6,0.0,103.63,163.8,38.2,28.99
SS290,46.3,1.0,,,47.25,34.04
SS2910,30.4,0.0,97.03,167.31,45.63,28.84
SS2911,30.4,1.0,104.49,172.02,41.67,29.86
SS2912,38.7,,,184.39,61.89,42.71
SS2913,21.5,1.0,84.45,,47.59,28.21
SS2914,,0.0,112.97,202.94,60.8,31.59
SS2915,26.1,,96.52,167.08,41.2,
SS2916,32.3,,94.51,164.01,45.06,33.39
SS2917,26.7,1.0,89.46,,50.19,31.97
SS2918,20.9,1.0,83.05,148.92,45.43,27.66
SS2919,33.8,1.0,106.73,179.37,,28.76
SS291,64.6,1.0,128.05,222.8,59.44,37.44
SS2920,,0.0,,201.53,58.13,32.26
SS2921,,1.0,94.53,174.46,,36.47
SS2922,22.5,1.0,79.47,,55.78,33.44
SS2923,36.8,0.0,104.7,188.05,,
SS2924,42.3,,106.86,186.48,54.27,32.97
SS2925,,1.0,87.94,170.4,58.94,34.8
SS2926,29.7,0.0,97.07,174.45,54.67,32.43
SS2927,30.8,1.0,,171.77,44.26,27.43
SS2928,36.4,0.0,96.92,169.89,47.24,35.35
SS2929,,0.0,99.72,170.58,47.9,
SS292,48.8,1.0,120.2,211.38,61.99,
SS2930,37.6,0.0,97.4,,63.17,34.42
SS2931,32.5,1.0,106.77,180.17,,
SS2932,33.2,1.0,,178.11,47.65,30.08
SS2933,31.7,,91.68,172.96,58.17,34.09
SS2934,37.1,0.0,,174.58,44.76,
SS2935,26.1,0.0,,167.51,51.24,
SS2936,17.8,0.0,,,35.1,23.78
SS2937,27.1,1.0,99.86,,47.69,26.45
SS2938,32.1,1.0,97.8,,45.78,25.75
SS2939,35.8,,104.85,,48.12,28.22
SS293,54.3,1.0,119.12,,57.61,30.64
SS2940,28.5,,81.14,170.21,63.11,
SS2941,38.5,0.0,108.3,183.67,,30.6
SS2942,,0.0,83.27,155.84,50.17,29.95
SS2943,,1.0,99.51,176.05,52.59,
SS2944,42.7,,,193.05,56.37,30.62
SS2945,33.5,1.0,109.25,184.84,50.79,30.34
SS2946,34.0,,102.94,173.53,,28.11
SS2947,,1.0,91.56,162.11,44.09,
SS2948,28.4,0.0,101.42,168.06,,26.86
SS2949,22.8,0.0,92.91,154.79,38.95,25.85
SS294,61.0,1.0,138.15,216.94,51.76,38.5
SS2950,28.8,1.0,96.98,168.7,46.83,27.37
SS2951,,1.0,100.52,170.77,48.55,
SS2952,27.8,1.0,91.9,171.43,58.48,35.46
SS2953,,1.0,102.0,,47.46,28.79
SS2954,43.0,,107.44,194.01,62.28,34.61
SS2955,32.2,1.0,107.53,176.81,,
SS2956,30.6,,99.85,170.52,45.17,29.79
SS2957,39.3,0.0,,185.52,53.79,
SS2958,27.3,1.0,95.66,157.46,40.49,27.45
SS2959,26.4,0.0,97.26,,,28.64
SS295,76.0,1.0,131.37,229.13,68.1,41.19
SS2960,,,103.47,179.14,51.11,28.01
SS2961,,,105.18,,49.91,27.29
SS2962,,,83.94,149.13,45.41,27.25
SS2963,37.2,1.0,99.29,,62.77,
SS2964,21.6,,,146.36,,27.94
SS2965,35.7,,105.27,178.34,,30.34
SS2966,,,106.15,,40.51,27.28
SS2967,,,,,,
SS2968,29.5,1.0,102.81,173.5,,28.47
SS2969,,1.0,103.02,176.77,50.58,33.75
SS296,64.7,1.0,,201.82,,
SS2970,27.5,1.0,98.32,,47.82,25.85
SS2971,24.2,0.0,91.74,,43.08,
SS2972,,0.0,91.91,,,25.37
SS2973,33.5,1.0,105.08,174.51,45.05,28.72
SS2974,27.4,1.0,94.16,169.91,51.56,33.02
SS2975,34.3,0.0,,,58.82,35.85
SS2976,31.4,,100.08,,46.85,28.49
SS2977,,1.0,107.31,179.14,46.18,28.48
SS2978,35.4,1.0,105.71,180.65,47.77,33.76
SS2979,26.6,1.0,94.18,,49.15,28.81
SS297,,1.0,124.39,210.52,55.85,37.3
SS2980,37.2,,106.15,,56.3,
SS2981,32.6,0.0,100.14,178.57,52.73,32.29
SS2982,,1.0,,,,
SS2983,24.6,1.0,90.05,150.04,38.21,26.52
SS2984,29.7,0.0,89.85,,45.12,29.17
SS2985,27.4,1.0,102.92,170.11,,26.69
SS2986,22.9,,,154.7,,24.87
SS2987,37.1,,106.11,,53.84,27.73
SS2988,38.1,0.0,108.73,186.65,53.16,
SS2989,,1.0,107.6,,41.83,28.79
SS298,49.6,1.0,113.68,195.11,51.87,33.42
SS2990,32.8,,,184.24,51.7,29.47
SS2991,19.5,0.0,90.03,152.14,39.35,
SS2992,27.3,1.0,,159.76,,29.63
SS2993,27.8,0.0,97.81,163.56,,28.31
SS2994,38.7,0.0,,,44.95,
SS2995,29.7,,106.54,,46.13,28.08
SS2996,,0.0,110.93,186.22,51.27,29.07
SS2997,32.5,0.0,103.08,,52.68,30.62
SS2998,,1.0,107.38,181.48,50.67,29.52
SS2999,31.9,0.0,101.12,172.46,47.04,28.9
SS299,61.2,1.0,131.45,220.34,56.85,32.91
SS29,54.0,1.0,116.34,207.43,,
SS2,,0.0,,,,
SS3000,35.3,,109.46,,51.26,30.61
SS300,61.0,1.0,,221.56,63.59,
SS301,54.1,1.0,,212.52,57.75,34.45
SS302,63.6,1.0,128.69,221.64,59.36,35.29
